  100.         .106E-05     .628E-04
  100.         .109E-05     .652E-04
  100.         .113E-05     .678E-04
  100.         .118E-05     .706E-04
  101.         .122E-05     .734E-04
  101.         .126E-05     .761E-04
  101.         .129E-05     .787E-04
  101.         .132E-05     .810E-04
  101.         .135E-05     .828E-04
  101.         .137E-05     .843E-04
  102.         .138E-05     .853E-04
  102.         .138E-05     .857E-04
  102.         .137E-05     .855E-04
  102.         .135E-05     .848E-04
  102.         .133E-05     .835E-04
  102.         .129E-05     .816E-04
  102.         .125E-05     .793E-04
  103.         .120E-05     .765E-04
  103.         .115E-05     .734E-04
  103.         .109E-05     .700E-04
  103.         .103E-05     .664E-04
  103.         .967E-06     .627E-04
  103.         .907E-06     .591E-04
  104.         .850E-06     .556E-04
  104.         .797E-06     .523E-04
  104.         .749E-06     .494E-04
  104.         .708E-06     .469E-04
  104.         .675E-06     .449E-04
  104.         .650E-06     .434E-04
  104.         .633E-06     .424E-04
  105.         .626E-06     .421E-04
  105.         .627E-06     .424E-04
  105.         .636E-06     .432E-04
  105.         .653E-06     .445E-04
  105.         .677E-06     .463E-04
  105.         .705E-06     .484E-04
  105.         .737E-06     .508E-04
  106.         .772E-06     .534E-04
  106.         .807E-06     .561E-04
  106.         .842E-06     .587E-04
  106.         .874E-06     .612E-04
  106.         .902E-06     .634E-04
  106.         .925E-06     .653E-04
  106.         .942E-06     .668E-04
  107.         .952E-06     .677E-04
  107.         .954E-06     .681E-04
  107.         .948E-06     .679E-04
  107.         .933E-06     .672E-04
  107.         .911E-06     .658E-04
  107.         .882E-06     .640E-04
  108.         .846E-06     .616E-04
  108.         .804E-06     .588E-04
  108.         .758E-06     .556E-04
  108.         .710E-06     .523E-04
  108.         .659E-06     .488E-04
  108.         .609E-06     .452E-04
  108.         .561E-06     .418E-04
  109.         .515E-06     .385E-04
  109.         .473E-06     .355E-04
  109.         .438E-06     .330E-04
  109.         .408E-06     .309E-04
  109.         .386E-06     .293E-04
  109.         .372E-06     .283E-04
  110.         .365E-06     .279E-04
  110.         .367E-06     .282E-04
  110.         .377E-06     .290E-04
  110.         .394E-06     .305E-04
  110.         .418E-06     .324E-04
  110.         .447E-06     .348E-04
  110.         .482E-06     .376E-04
  111.         .519E-06     .407E-04
  111.         .559E-06     .441E-04
  111.         .600E-06     .474E-04
  111.         .641E-06     .508E-04
  111.         .680E-06     .541E-04
  111.         .716E-06     .572E-04
  111.         .747E-06     .599E-04
  112.         .774E-06     .623E-04
  112.         .795E-06     .642E-04
  112.         .809E-06     .656E-04
  112.         .817E-06     .664E-04
  112.         .817E-06     .667E-04
  112.         .810E-06     .664E-04
  112.         .797E-06     .655E-04
  113.         .776E-06     .640E-04
  113.         .750E-06     .621E-04
  113.         .718E-06     .596E-04
  113.         .682E-06     .568E-04
  113.         .641E-06     .536E-04
  113.         .598E-06     .502E-04
  114.         .553E-06     .465E-04
  114.         .506E-06     .428E-04
  114.         .460E-06     .390E-04
  114.         .414E-06     .352E-04
  114.         .370E-06     .315E-04
  114.         .328E-06     .281E-04
  114.         .289E-06     .248E-04
  115.         .253E-06     .218E-04
  115.         .221E-06     .191E-04
  115.         .193E-06     .167E-04
  115.         .169E-06     .147E-04
  115.         .149E-06     .131E-04
  115.         .134E-06     .117E-04
  116.         .122E-06     .108E-04
  116.         .115E-06     .101E-04
  116.         .110E-06     .974E-05
  116.         .109E-06     .964E-05
  116.         .110E-06     .978E-05
  116.         .113E-06     .101E-04
  116.         .118E-06     .106E-04
  117.         .124E-06     .112E-04
  117.         .132E-06     .119E-04
  117.         .139E-06     .126E-04
  117.         .147E-06     .134E-04
  117.         .155E-06     .141E-04
  117.         .162E-06     .148E-04
  117.         .168E-06     .154E-04
  118.         .174E-06     .160E-04
  118.         .178E-06     .165E-04
  118.         .182E-06     .168E-04
  118.         .184E-06     .171E-04
  118.         .185E-06     .173E-04
  118.         .185E-06     .173E-04
  118.         .184E-06     .172E-04
  119.         .182E-06     .171E-04
  119.         .179E-06     .168E-04
  119.         .175E-06     .165E-04
  119.         .170E-06     .161E-04
  119.         .164E-06     .156E-04
  119.         .158E-06     .151E-04
  120.         .151E-06     .145E-04
  120.         .144E-06     .139E-04
  120.         .137E-06     .132E-04
  120.         .129E-06     .125E-04
  120.         .121E-06     .117E-04
  120.         .113E-06     .110E-04
  120.         .104E-06     .102E-04
  121.         .958E-07     .938E-05
  121.         .873E-07     .857E-05
  121.         .789E-07     .777E-05
  121.         .706E-07     .697E-05
  121.         .624E-07     .618E-05
  121.         .544E-07     .540E-05
  122.         .467E-07     .465E-05
  122.         .394E-07     .394E-05
  122.         .325E-07     .326E-05
  122.         .263E-07     .264E-05
  122.         .206E-07     .208E-05
  122.         .157E-07     .159E-05
  122.         .116E-07     .118E-05
  123.         .845E-08     .859E-06
  123.         .625E-08     .638E-06
  123.         .510E-08     .522E-06
  123.         .504E-08     .517E-06
  123.         .612E-08     .629E-06
  123.         .833E-08     .859E-06
  123.         .117E-07     .121E-05
  124.         .161E-07     .167E-05
  124.         .217E-07     .225E-05
  124.         .282E-07     .294E-05
  124.         .356E-07     .372E-05
  124.         .437E-07     .459E-05
  124.         .526E-07     .553E-05
  124.         .619E-07     .652E-05
  125.         .715E-07     .756E-05
  125.         .813E-07     .862E-05
  125.         .910E-07     .968E-05
  125.         .101E-06     .107E-04
  125.         .110E-06     .117E-04
  125.         .118E-06     .127E-04
  126.         .126E-06     .135E-04
  126.         .133E-06     .143E-04
  126.         .139E-06     .150E-04
  126.         .143E-06     .155E-04
  126.         .147E-06     .159E-04
  126.         .149E-06     .162E-04
  126.         .150E-06     .164E-04
  127.         .149E-06     .163E-04
  127.         .147E-06     .162E-04
  127.         .144E-06     .159E-04
  127.         .140E-06     .155E-04
  127.         .135E-06     .149E-04
  127.         .129E-06     .143E-04
  128.         .122E-06     .136E-04
  128.         .115E-06     .128E-04
  128.         .107E-06     .119E-04
  128.         .989E-07     .111E-04
  128.         .910E-07     .102E-04
  128.         .834E-07     .939E-05
  128.         .762E-07     .861E-05
  129.         .698E-07     .790E-05
  129.         .641E-07     .728E-05
  129.         .595E-07     .678E-05
  129.         .561E-07     .641E-05
  129.         .541E-07     .618E-05
  129.         .534E-07     .612E-05
  129.         .542E-07     .623E-05
  130.         .565E-07     .651E-05
  130.         .604E-07     .698E-05
  130.         .659E-07     .763E-05
  130.         .728E-07     .845E-05
  130.         .811E-07     .944E-05
  130.         .908E-07     .106E-04
  130.         .102E-06     .119E-04
  131.         .113E-06     .133E-04
  131.         .126E-06     .148E-04
  131.         .140E-06     .164E-04
  131.         .154E-06     .181E-04
  131.         .168E-06     .198E-04
  131.         .182E-06     .216E-04
  132.         .196E-06     .233E-04
  132.         .210E-06     .250E-04
  132.         .223E-06     .266E-04
  132.         .235E-06     .281E-04
  132.         .246E-06     .296E-04
  132.         .257E-06     .309E-04
  132.         .266E-06     .320E-04
  133.         .273E-06     .330E-04
  133.         .279E-06     .338E-04
  133.         .284E-06     .344E-04
  133.         .286E-06     .349E-04
  133.         .288E-06     .351E-04
  133.         .287E-06     .351E-04
  134.         .285E-06     .349E-04
  134.         .281E-06     .345E-04
  134.         .276E-06     .339E-04
  134.         .269E-06     .331E-04
  134.         .261E-06     .322E-04
  134.         .251E-06     .311E-04
  134.         .241E-06     .299E-04
  135.         .229E-06     .285E-04
  135.         .217E-06     .270E-04
  135.         .204E-06     .255E-04
  135.         .191E-06     .239E-04
  135.         .177E-06     .222E-04
  135.         .163E-06     .205E-04
  135.         .149E-06     .188E-04
  136.         .136E-06     .172E-04
  136.         .123E-06     .155E-04
  136.         .110E-06     .140E-04
  136.         .979E-07     .125E-04
  136.         .866E-07     .110E-04
  136.         .760E-07     .970E-05
  136.         .663E-07     .849E-05
  137.         .576E-07     .739E-05
  137.         .499E-07     .641E-05
  137.         .433E-07     .557E-05
