  82.8         .105E-01     .168E-05
  83.0         .104E-01     .168E-05
  83.1         .104E-01     .169E-05
  83.2         .103E-01     .170E-05
  83.4         .103E-01     .172E-05
  83.5         .102E-01     .174E-05
  83.7         .101E-01     .177E-05
  83.8         .101E-01     .180E-05
  84.0         .100E-01     .183E-05
  84.1         .996E-02     .186E-05
  84.3         .990E-02     .187E-05
  84.5         .984E-02     .187E-05
  84.6         .979E-02     .186E-05
  84.8         .973E-02     .184E-05
  84.9         .967E-02     .181E-05
  85.0         .962E-02     .178E-05
  85.2         .956E-02     .175E-05
  85.3         .951E-02     .172E-05
  85.5         .946E-02     .170E-05
  85.6         .940E-02     .168E-05
  85.8         .935E-02     .167E-05
  86.0         .930E-02     .166E-05
  86.1         .925E-02     .166E-05
  86.2         .919E-02     .166E-05
  86.4         .914E-02     .167E-05
  86.5         .909E-02     .168E-05
  86.7         .904E-02     .169E-05
  86.8         .899E-02     .171E-05
  87.0         .894E-02     .174E-05
  87.1         .889E-02     .177E-05
  87.3         .884E-02     .181E-05
  87.5         .880E-02     .185E-05
  87.6         .875E-02     .189E-05
  87.8         .870E-02     .192E-05
  87.9         .865E-02     .194E-05
  88.0         .861E-02     .195E-05
  88.2         .856E-02     .194E-05
  88.3         .851E-02     .192E-05
  88.5         .847E-02     .189E-05
  88.6         .842E-02     .186E-05
  88.8         .838E-02     .182E-05
  89.0         .833E-02     .178E-05
  89.1         .829E-02     .175E-05
  89.2         .825E-02     .173E-05
  89.4         .820E-02     .171E-05
  89.5         .816E-02     .170E-05
  89.7         .812E-02     .170E-05
  89.8         .807E-02     .170E-05
  90.0         .803E-02     .170E-05
  90.1         .799E-02     .171E-05
  90.3         .795E-02     .172E-05
  90.5         .791E-02     .174E-05
  90.6         .787E-02     .177E-05
  90.8         .782E-02     .180E-05
  90.9         .778E-02     .184E-05
  91.0         .774E-02     .188E-05
  91.2         .771E-02     .193E-05
  91.3         .767E-02     .196E-05
  91.5         .763E-02     .200E-05
  91.6         .759E-02     .202E-05
  91.8         .755E-02     .202E-05
  92.0         .751E-02     .202E-05
  92.1         .747E-02     .200E-05
  92.2         .744E-02     .197E-05
  92.4         .740E-02     .193E-05
  92.5         .736E-02     .189E-05
  92.7         .732E-02     .185E-05
  92.8         .729E-02     .181E-05
  93.0         .725E-02     .178E-05
  93.1         .722E-02     .176E-05
  93.3         .718E-02     .174E-05
  93.5         .715E-02     .173E-05
  93.6         .711E-02     .172E-05
  93.8         .708E-02     .172E-05
  93.9         .704E-02     .173E-05
  94.0         .701E-02     .174E-05
  94.2         .697E-02     .175E-05
  94.3         .694E-02     .178E-05
  94.5         .691E-02     .181E-05
  94.6         .687E-02     .184E-05
  94.8         .684E-02     .189E-05
  95.0         .681E-02     .193E-05
  95.1         .677E-02     .198E-05
  95.2         .674E-02     .202E-05
  95.4         .671E-02     .205E-05
  95.5         .668E-02     .207E-05
  95.7         .665E-02     .207E-05
  95.8         .661E-02     .206E-05
  96.0         .658E-02     .204E-05
  96.1         .655E-02     .200E-05
  96.3         .652E-02     .196E-05
  96.5         .649E-02     .192E-05
  96.6         .646E-02     .187E-05
  96.8         .643E-02     .182E-05
  96.9         .640E-02     .179E-05
  97.0         .637E-02     .175E-05
  97.2         .634E-02     .173E-05
  97.3         .631E-02     .171E-05
  97.5         .628E-02     .170E-05
  97.6         .625E-02     .169E-05
  97.8         .623E-02     .170E-05
  98.0         .620E-02     .170E-05
  98.1         .617E-02     .172E-05
  98.2         .614E-02     .174E-05
  98.4         .611E-02     .177E-05
  98.5         .609E-02     .181E-05
  98.7         .606E-02     .185E-05
  98.8         .603E-02     .190E-05
  99.0         .601E-02     .195E-05
  99.1         .598E-02     .200E-05
  99.3         .595E-02     .204E-05
  99.5         .593E-02     .207E-05
  99.6         .590E-02     .209E-05
  99.8         .587E-02     .210E-05
  99.9         .585E-02     .209E-05
  100.         .582E-02     .206E-05
  100.         .580E-02     .202E-05
  100.         .577E-02     .198E-05
  100.         .575E-02     .192E-05
  101.         .572E-02     .187E-05
  101.         .570E-02     .182E-05
  101.         .567E-02     .177E-05
  101.         .565E-02     .173E-05
  101.         .562E-02     .169E-05
  101.         .560E-02     .167E-05
  102.         .558E-02     .165E-05
  102.         .555E-02     .164E-05
  102.         .553E-02     .163E-05
  102.         .550E-02     .164E-05
  102.         .548E-02     .165E-05
  102.         .546E-02     .167E-05
  102.         .544E-02     .170E-05
  103.         .541E-02     .174E-05
  103.         .539E-02     .179E-05
  103.         .537E-02     .184E-05
  103.         .534E-02     .190E-05
  103.         .532E-02     .196E-05
  103.         .530E-02     .201E-05
  104.         .528E-02     .206E-05
  104.         .526E-02     .210E-05
  104.         .524E-02     .212E-05
  104.         .521E-02     .213E-05
  104.         .519E-02     .212E-05
  104.         .517E-02     .210E-05
  104.         .515E-02     .206E-05
  105.         .513E-02     .201E-05
  105.         .511E-02     .195E-05
  105.         .509E-02     .189E-05
  105.         .507E-02     .183E-05
  105.         .505E-02     .177E-05
  105.         .503E-02     .172E-05
  105.         .501E-02     .168E-05
  106.         .499E-02     .164E-05
  106.         .497E-02     .162E-05
  106.         .495E-02     .160E-05
  106.         .493E-02     .159E-05
  106.         .491E-02     .159E-05
  106.         .489E-02     .160E-05
  106.         .487E-02     .162E-05
  107.         .485E-02     .164E-05
  107.         .483E-02     .168E-05
  107.         .481E-02     .172E-05
  107.         .480E-02     .178E-05
  107.         .478E-02     .184E-05
  107.         .476E-02     .190E-05
  108.         .474E-02     .197E-05
  108.         .472E-02     .203E-05
  108.         .470E-02     .208E-05
  108.         .469E-02     .213E-05
  108.         .467E-02     .216E-05
  108.         .465E-02     .218E-05
  108.         .463E-02     .218E-05
  109.         .462E-02     .217E-05
  109.         .460E-02     .214E-05
  109.         .458E-02     .210E-05
  109.         .456E-02     .204E-05
  109.         .455E-02     .198E-05
  109.         .453E-02     .192E-05
  110.         .451E-02     .186E-05
  110.         .450E-02     .180E-05
  110.         .448E-02     .174E-05
  110.         .446E-02     .170E-05
  110.         .445E-02     .166E-05
  110.         .443E-02     .163E-05
  110.         .442E-02     .161E-05
  111.         .440E-02     .160E-05
  111.         .438E-02     .160E-05
  111.         .437E-02     .160E-05
  111.         .435E-02     .162E-05
  111.         .434E-02     .164E-05
  111.         .432E-02     .168E-05
  111.         .431E-02     .172E-05
  112.         .429E-02     .177E-05
  112.         .428E-02     .183E-05
  112.         .426E-02     .189E-05
  112.         .425E-02     .196E-05
  112.         .423E-02     .202E-05
  112.         .422E-02     .209E-05
  112.         .420E-02     .214E-05
  113.         .419E-02     .219E-05
  113.         .417E-02     .222E-05
  113.         .416E-02     .224E-05
  113.         .414E-02     .224E-05
  113.         .413E-02     .223E-05
  113.         .411E-02     .221E-05
  114.         .410E-02     .216E-05
  114.         .409E-02     .211E-05
  114.         .407E-02     .205E-05
  114.         .406E-02     .199E-05
  114.         .404E-02     .193E-05
  114.         .403E-02     .186E-05
  114.         .402E-02     .180E-05
  115.         .400E-02     .175E-05
  115.         .399E-02     .170E-05
  115.         .398E-02     .166E-05
  115.         .396E-02     .163E-05
  115.         .395E-02     .161E-05
  115.         .394E-02     .160E-05
  116.         .392E-02     .159E-05
  116.         .391E-02     .160E-05
  116.         .390E-02     .161E-05
  116.         .389E-02     .163E-05
  116.         .387E-02     .166E-05
  116.         .386E-02     .170E-05
  116.         .385E-02     .174E-05
  117.         .384E-02     .180E-05
  117.         .382E-02     .185E-05
  117.         .381E-02     .192E-05
  117.         .380E-02     .198E-05
  117.         .379E-02     .204E-05
  117.         .377E-02     .210E-05
  117.         .376E-02     .216E-05
  118.         .375E-02     .220E-05
  118.         .374E-02     .224E-05
  118.         .373E-02     .226E-05
  118.         .372E-02     .226E-05
  118.         .370E-02     .226E-05
  118.         .369E-02     .224E-05
  118.         .368E-02     .220E-05
  119.         .367E-02     .216E-05
  119.         .366E-02     .211E-05
  119.         .365E-02     .205E-05
  119.         .364E-02     .199E-05
  119.         .362E-02     .193E-05
  119.         .361E-02     .187E-05
  120.         .360E-02     .181E-05
  120.         .359E-02     .176E-05
  120.         .358E-02     .171E-05
  120.         .357E-02     .168E-05
  120.         .356E-02     .165E-05
  120.         .355E-02     .162E-05
  120.         .354E-02     .161E-05
  121.         .353E-02     .160E-05
  121.         .352E-02     .160E-05
  121.         .351E-02     .161E-05
  121.         .350E-02     .162E-05
  121.         .349E-02     .165E-05
  121.         .347E-02     .168E-05
  122.         .346E-02     .172E-05
  122.         .345E-02     .176E-05
  122.         .344E-02     .181E-05
  122.         .343E-02     .187E-05
  122.         .342E-02     .193E-05
  122.         .341E-02     .199E-05
  122.         .340E-02     .205E-05
  123.         .340E-02     .211E-05
  123.         .339E-02     .217E-05
  123.         .338E-02     .222E-05
